person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25,21768,RENT,4,VENTURE,E,7500,13.91,1,0.34,Y,28
21,52033,MORTGAGE,6,DEBTCONSOLIDATION,C,25000,7.14,0,0.48,Y,25
33,47406,OWN,8,PERSONAL,C,5000,9.6,0,0.11,N,11
41,56690,MORTGAGE,15,MEDICAL,B,10000,12.89,0,0.18,N,21
46,40931,OWN,5,EDUCATION,C,20000,15.13,1,0.49,N,3
41,112537,MORTGAGE,11,PERSONAL,E,2000,7.93,0,0.02,N,5
38,50331,OWN,3,EDUCATION,D,20000,5.14,1,0.4,Y,13
57,52844,RENT,9,EDUCATION,A,20000,10.52,0,0.38,N,12
52,18375,RENT,0,PERSONAL,E,20000,12.73,1,1.09,Y,5
56,46474,MORTGAGE,14,PERSONAL,B,10000,7.95,0,0.22,N,12
37,87084,RENT,0,MEDICAL,D,10000,12.87,0,0.11,Y,10
55,64717,MORTGAGE,10,EDUCATION,A,7500,10.42,0,0.12,N,11
31,16683,OWN,0,HOMEIMPROVEMENT,D,30000,12.28,1,1.8,N,28
41,39150,RENT,3,EDUCATION,A,3000,10.56,0,0.08,Y,7
46,116535,OWN,6,MEDICAL,C,35000,15.06,0,0.3,N,16
24,45464,MORTGAGE,5,MEDICAL,D,20000,5.69,1,0.44,N,11
54,57595,MORTGAGE,2,DEBTCONSOLIDATION,B,30000,7.73,0,0.52,N,23
38,110139,MORTGAGE,4,PERSONAL,F,10000,11.92,0,0.09,N,22
60,45373,RENT,10,EDUCATION,A,7500,10.7,0,0.17,N,7
55,72803,RENT,9,EDUCATION,E,35000,11.27,0,0.48,N,2
61,60216,MORTGAGE,0,DEBTCONSOLIDATION,B,2000,17.86,1,0.03,N,22
49,67008,OWN,10,DEBTCONSOLIDATION,D,3000,19.18,1,0.04,N,29
49,59255,MORTGAGE,0,PERSONAL,D,7500,8.98,0,0.13,N,23
58,37278,RENT,7,EDUCATION,B,35000,18.38,1,0.94,N,25
62,39187,RENT,3,MEDICAL,B,20000,12.34,1,0.51,Y,21
41,31975,OTHER,7,VENTURE,C,15000,9.38,1,0.47,Y,22
62,21593,MORTGAGE,3,VENTURE,E,25000,20.77,1,1.16,N,5
33,91332,OWN,15,EDUCATION,F,10000,18.2,0,0.11,N,24
61,49268,MORTGAGE,3,PERSONAL,A,25000,20.91,1,0.51,N,27
37,89061,MORTGAGE,3,MEDICAL,B,10000,7.69,0,0.11,N,23
29,107225,MORTGAGE,3,VENTURE,D,30000,7.3,0,0.28,N,15
61,50347,RENT,15,VENTURE,C,7500,13.05,0,0.15,N,21
21,25419,MORTGAGE,8,HOMEIMPROVEMENT,F,7500,15.22,0,0.3,N,23
22,44440,MORTGAGE,10,PERSONAL,A,15000,7.74,0,0.34,Y,21
49,35046,MORTGAGE,15,PERSONAL,C,10000,18.77,0,0.29,N,29
53,18213,OWN,15,MEDICAL,D,20000,13.51,0,1.1,N,9
30,38144,RENT,10,MEDICAL,B,10000,11.58,0,0.26,N,12
60,47298,MORTGAGE,2,EDUCATION,D,5000,14.63,0,0.11,N,16
41,35537,RENT,13,MEDICAL,A,15000,15.16,0,0.42,N,20
48,33330,RENT,2,EDUCATION,C,15000,5.68,0,0.45,N,9
31,25880,MORTGAGE,10,HOMEIMPROVEMENT,D,3000,21.0,1,0.12,N,14
54,54066,RENT,9,VENTURE,B,15000,10.82,0,0.28,N,19
28,124820,MORTGAGE,10,EDUCATION,A,7500,5.98,0,0.06,Y,23
42,92903,RENT,7,EDUCATION,F,10000,18.64,0,0.11,N,25
28,67969,RENT,8,MEDICAL,E,7500,20.89,0,0.11,N,18
35,68713,RENT,15,MEDICAL,F,35000,18.06,1,0.51,Y,7
37,45875,RENT,1,MEDICAL,F,20000,18.63,1,0.44,Y,26
43,19885,OWN,3,PERSONAL,B,7500,15.01,0,0.38,Y,16
44,40752,MORTGAGE,8,HOMEIMPROVEMENT,B,20000,19.76,1,0.49,N,14
39,30192,OWN,15,VENTURE,A,30000,5.57,0,0.99,N,27
25,52962,RENT,1,PERSONAL,E,10000,17.27,1,0.19,N,27
52,90817,MORTGAGE,0,DEBTCONSOLIDATION,D,30000,15.73,1,0.33,Y,19
64,131492,MORTGAGE,0,EDUCATION,D,3000,5.79,0,0.02,N,12
21,50630,RENT,0,EDUCATION,F,30000,13.7,1,0.59,N,14
43,21299,MORTGAGE,15,PERSONAL,C,15000,13.24,0,0.7,N,2
57,50581,MORTGAGE,10,VENTURE,A,5000,16.06,0,0.1,N,19
28,51273,MORTGAGE,9,PERSONAL,B,10000,6.24,0,0.2,N,6
33,68831,MORTGAGE,6,EDUCATION,A,35000,17.88,1,0.51,N,7
28,48552,RENT,11,HOMEIMPROVEMENT,B,25000,7.23,0,0.51,N,2
43,50678,RENT,2,MEDICAL,B,15000,11.7,0,0.3,N,8
63,35737,MORTGAGE,5,DEBTCONSOLIDATION,D,3000,19.1,1,0.08,Y,28
21,41942,OWN,6,HOMEIMPROVEMENT,B,10000,13.97,1,0.24,N,5
44,63361,RENT,1,MEDICAL,D,7500,11.07,0,0.12,N,10
55,17957,RENT,5,DEBTCONSOLIDATION,C,2000,5.77,0,0.11,N,16
44,41829,MORTGAGE,4,DEBTCONSOLIDATION,F,15000,15.76,1,0.36,N,7
37,69144,MORTGAGE,0,HOMEIMPROVEMENT,D,30000,20.78,1,0.43,N,26
25,111342,MORTGAGE,1,MEDICAL,F,20000,19.59,0,0.18,N,18
40,40168,RENT,10,HOMEIMPROVEMENT,B,5000,16.48,0,0.12,N,21
41,88670,MORTGAGE,0,EDUCATION,A,15000,6.68,0,0.17,N,19
60,114120,MORTGAGE,15,DEBTCONSOLIDATION,C,35000,8.83,0,0.31,Y,23
51,40429,MORTGAGE,1,PERSONAL,A,25000,7.99,1,0.62,N,5
56,37082,MORTGAGE,11,EDUCATION,C,20000,10.69,0,0.54,N,10
31,44755,MORTGAGE,15,EDUCATION,B,35000,8.77,0,0.78,N,15
35,47052,OWN,15,PERSONAL,C,25000,8.91,0,0.53,N,4
39,84576,MORTGAGE,14,PERSONAL,F,3000,14.87,0,0.04,N,2
27,33294,MORTGAGE,3,MEDICAL,B,10000,10.1,0,0.3,N,28
48,105771,RENT,4,MEDICAL,F,35000,15.83,0,0.33,Y,12
63,32847,RENT,5,PERSONAL,B,15000,20.17,1,0.46,Y,2
25,26050,OWN,1,PERSONAL,B,3000,15.22,0,0.12,N,13
25,63696,MORTGAGE,0,PERSONAL,C,10000,17.03,0,0.16,N,26
50,90697,MORTGAGE,14,DEBTCONSOLIDATION,E,20000,17.03,0,0.22,N,10
52,53601,MORTGAGE,7,VENTURE,D,35000,10.29,0,0.65,N,6
28,60933,RENT,8,EDUCATION,D,7500,5.24,0,0.12,N,16
30,130241,OWN,15,PERSONAL,B,15000,5.88,0,0.12,N,19
58,91338,MORTGAGE,9,DEBTCONSOLIDATION,A,30000,9.51,0,0.33,N,10
52,49784,MORTGAGE,9,EDUCATION,B,10000,16.03,0,0.2,N,14
48,39514,RENT,11,PERSONAL,B,2000,19.51,0,0.05,Y,29
37,84755,MORTGAGE,1,PERSONAL,F,35000,20.34,1,0.41,N,14
51,74209,RENT,4,HOMEIMPROVEMENT,E,15000,5.41,0,0.2,N,25
28,60432,MORTGAGE,15,PERSONAL,B,15000,20.84,0,0.25,N,14
60,41626,MORTGAGE,15,DEBTCONSOLIDATION,D,20000,10.16,0,0.48,N,28
45,47183,RENT,14,MEDICAL,C,1000,18.49,0,0.02,N,11
29,45535,MORTGAGE,5,DEBTCONSOLIDATION,A,35000,7.88,0,0.77,N,11
22,41974,RENT,13,MEDICAL,B,10000,6.01,0,0.24,N,23
35,36294,OWN,0,PERSONAL,C,10000,11.05,0,0.28,N,8
23,55971,MORTGAGE,1,PERSONAL,D,3000,18.74,0,0.05,N,29
56,35484,RENT,5,HOMEIMPROVEMENT,B,10000,8.53,0,0.28,Y,23
24,53567,RENT,6,EDUCATION,F,30000,7.46,1,0.56,Y,6
34,17155,OWN,3,EDUCATION,C,25000,19.56,0,1.46,N,21
61,36317,MORTGAGE,4,VENTURE,B,35000,20.01,0,0.96,N,8
61,84894,RENT,2,VENTURE,B,10000,5.2,0,0.12,N,21
45,31250,RENT,6,MEDICAL,D,25000,16.64,1,0.8,N,11
30,65910,RENT,11,MEDICAL,D,15000,9.95,0,0.23,N,11
41,32576,OWN,9,MEDICAL,D,30000,11.0,0,0.92,N,27
56,72250,MORTGAGE,1,PERSONAL,B,25000,12.51,0,0.35,N,26
32,42253,RENT,6,DEBTCONSOLIDATION,B,10000,11.83,0,0.24,N,22
47,41426,RENT,9,EDUCATION,B,7500,13.24,0,0.18,Y,25
60,50371,RENT,6,HOMEIMPROVEMENT,B,5000,14.32,0,0.1,Y,29
22,25041,OWN,5,PERSONAL,D,15000,12.45,1,0.6,Y,14
33,79701,MORTGAGE,8,MEDICAL,B,35000,16.23,1,0.44,Y,16
52,94062,MORTGAGE,15,PERSONAL,B,5000,16.5,0,0.05,N,29
51,40944,MORTGAGE,1,VENTURE,B,2000,12.05,0,0.05,Y,29
36,63710,OWN,5,EDUCATION,C,3000,7.28,0,0.05,N,7
52,72363,OWN,5,DEBTCONSOLIDATION,D,25000,15.25,0,0.35,N,21
52,46834,RENT,7,DEBTCONSOLIDATION,E,10000,17.37,0,0.21,Y,13
54,28166,OWN,2,EDUCATION,E,5000,15.21,0,0.18,N,20
31,108775,OWN,2,EDUCATION,D,10000,14.41,0,0.09,N,12
30,40285,RENT,3,MEDICAL,B,20000,8.67,0,0.5,N,7
35,36150,OWN,15,DEBTCONSOLIDATION,D,15000,15.32,1,0.41,N,2
37,111234,MORTGAGE,10,MEDICAL,A,25000,10.36,0,0.22,Y,3
60,66504,MORTGAGE,9,DEBTCONSOLIDATION,D,7500,19.71,1,0.11,N,24
38,55754,RENT,12,PERSONAL,D,10000,15.46,1,0.18,N,16
29,30170,MORTGAGE,1,DEBTCONSOLIDATION,D,2000,9.45,0,0.07,Y,5
45,73233,RENT,13,PERSONAL,A,2000,12.57,0,0.03,N,6
60,208617,OWN,8,MEDICAL,F,15000,18.55,0,0.07,N,16
34,76134,OWN,4,HOMEIMPROVEMENT,D,7500,10.37,0,0.1,N,12
45,62820,MORTGAGE,12,DEBTCONSOLIDATION,D,20000,13.41,0,0.32,N,11
42,70301,MORTGAGE,12,PERSONAL,A,1000,15.87,0,0.01,Y,18
50,41603,MORTGAGE,13,VENTURE,B,3000,17.07,0,0.07,N,3
40,41405,RENT,1,VENTURE,A,30000,7.78,1,0.72,N,21
41,41141,MORTGAGE,15,MEDICAL,B,15000,14.04,0,0.36,N,25
64,36773,MORTGAGE,15,PERSONAL,C,25000,19.6,1,0.68,N,11
52,41100,RENT,4,MEDICAL,E,30000,20.49,1,0.73,N,21
41,41004,RENT,0,HOMEIMPROVEMENT,B,15000,15.5,1,0.37,Y,4
55,43375,MORTGAGE,2,VENTURE,D,25000,20.74,1,0.58,N,20
52,42772,RENT,15,EDUCATION,B,15000,14.13,0,0.35,N,29
50,55354,OWN,7,PERSONAL,B,5000,12.08,0,0.09,N,6
59,50990,RENT,4,EDUCATION,F,7500,13.83,0,0.15,N,4
32,53299,RENT,3,MEDICAL,D,15000,6.85,0,0.28,N,9
61,104940,MORTGAGE,3,PERSONAL,C,7500,11.43,0,0.07,Y,6
38,50938,MORTGAGE,9,PERSONAL,B,7500,12.33,0,0.15,N,29
41,148070,MORTGAGE,5,HOMEIMPROVEMENT,B,7500,18.58,0,0.05,N,13
33,58474,MORTGAGE,15,HOMEIMPROVEMENT,B,3000,17.14,0,0.05,N,15
41,39197,MORTGAGE,9,EDUCATION,B,2000,14.62,0,0.05,N,8
28,96258,MORTGAGE,11,PERSONAL,B,1000,10.56,0,0.01,N,12
60,47109,RENT,3,DEBTCONSOLIDATION,D,3000,7.99,0,0.06,N,9
27,14811,RENT,0,MEDICAL,A,10000,10.56,0,0.68,N,6
43,48922,RENT,6,DEBTCONSOLIDATION,B,20000,15.88,1,0.41,N,9
64,43278,RENT,4,DEBTCONSOLIDATION,D,5000,9.21,0,0.12,N,13
52,109455,RENT,2,VENTURE,E,30000,11.83,1,0.27,Y,16
31,31295,RENT,15,MEDICAL,F,30000,11.19,1,0.96,N,20
42,41509,OWN,5,HOMEIMPROVEMENT,E,15000,17.25,1,0.36,N,17
42,92394,RENT,2,HOMEIMPROVEMENT,B,25000,19.14,0,0.27,N,15
63,59706,RENT,2,DEBTCONSOLIDATION,B,10000,16.19,0,0.17,Y,29
45,44993,OWN,3,MEDICAL,E,1000,10.47,0,0.02,N,8
42,33582,RENT,15,DEBTCONSOLIDATION,E,35000,11.93,0,1.04,N,9
48,58446,RENT,3,MEDICAL,D,3000,7.29,0,0.05,N,8
49,48307,RENT,4,MEDICAL,B,35000,7.69,0,0.72,N,19
33,33392,RENT,9,PERSONAL,B,15000,7.63,0,0.45,N,25
38,34271,RENT,3,HOMEIMPROVEMENT,E,7500,7.09,0,0.22,N,7
22,32622,RENT,2,DEBTCONSOLIDATION,B,15000,7.87,0,0.46,Y,27
49,29843,OWN,2,DEBTCONSOLIDATION,D,15000,8.24,0,0.5,Y,20
41,78199,RENT,4,PERSONAL,F,1000,6.79,0,0.01,N,5
35,73108,RENT,1,MEDICAL,D,10000,15.24,1,0.14,N,24
47,78263,MORTGAGE,0,DEBTCONSOLIDATION,B,25000,20.85,0,0.32,N,4
51,49131,RENT,12,VENTURE,B,15000,19.07,0,0.31,N,18
35,43420,RENT,1,DEBTCONSOLIDATION,A,5000,5.73,0,0.12,Y,23
43,43818,OWN,11,PERSONAL,D,7500,11.77,0,0.17,N,20
44,81678,OWN,11,DEBTCONSOLIDATION,C,30000,18.75,0,0.37,N,28
64,19730,MORTGAGE,7,DEBTCONSOLIDATION,B,15000,7.15,0,0.76,N,16
33,37901,RENT,3,PERSONAL,B,15000,18.56,0,0.4,N,27
42,31455,OWN,1,EDUCATION,A,35000,14.48,1,1.11,N,7
63,96755,RENT,10,MEDICAL,F,7500,19.9,0,0.08,N,27
57,38610,RENT,8,HOMEIMPROVEMENT,E,15000,19.02,0,0.39,N,13
53,21633,MORTGAGE,9,VENTURE,B,30000,15.83,1,1.39,N,20
23,54814,MORTGAGE,0,DEBTCONSOLIDATION,F,25000,15.53,1,0.46,N,7
39,40739,RENT,15,MEDICAL,D,7500,8.41,0,0.18,N,12
43,37106,MORTGAGE,0,VENTURE,D,3000,6.87,0,0.08,N,21
49,35241,OWN,4,VENTURE,D,25000,11.65,0,0.71,N,21
50,34553,RENT,5,EDUCATION,D,5000,7.99,0,0.14,N,11
59,69862,MORTGAGE,0,HOMEIMPROVEMENT,B,35000,6.64,0,0.5,N,27
64,54824,RENT,6,MEDICAL,C,3000,9.84,0,0.05,N,17
45,44400,RENT,10,MEDICAL,E,7500,18.77,1,0.17,N,28
57,28307,RENT,12,MEDICAL,A,2000,5.27,0,0.07,N,19
28,45051,MORTGAGE,14,EDUCATION,A,25000,9.68,1,0.55,N,15
62,55843,RENT,6,VENTURE,B,30000,11.78,0,0.54,Y,5
36,56915,OWN,8,MEDICAL,B,20000,13.17,0,0.35,N,28
28,53127,OWN,0,DEBTCONSOLIDATION,B,35000,7.91,0,0.66,N,13
21,30905,OWN,6,PERSONAL,D,3000,20.43,0,0.1,N,21
64,14741,RENT,2,PERSONAL,B,2000,14.26,0,0.14,N,28
25,120548,RENT,4,VENTURE,B,30000,13.35,0,0.25,N,24
23,25468,RENT,4,DEBTCONSOLIDATION,E,30000,5.14,1,1.18,N,22
21,18352,MORTGAGE,5,MEDICAL,D,30000,12.77,1,1.63,N,9
24,52326,OWN,7,HOMEIMPROVEMENT,B,25000,18.4,1,0.48,N,8
60,20863,MORTGAGE,15,VENTURE,B,10000,8.51,1,0.48,Y,27
55,32780,MORTGAGE,5,EDUCATION,D,5000,10.62,1,0.15,Y,10
52,64500,RENT,15,PERSONAL,D,35000,5.33,0,0.54,N,25
62,118936,OWN,10,PERSONAL,B,7500,20.63,0,0.06,N,26
54,59501,RENT,6,DEBTCONSOLIDATION,F,10000,6.07,0,0.17,N,18
63,39356,RENT,8,MEDICAL,D,20000,19.37,1,0.51,N,11
45,47776,OWN,1,MEDICAL,E,7500,10.01,0,0.16,N,29
30,19844,MORTGAGE,13,EDUCATION,A,30000,14.4,0,1.51,N,4
41,39129,RENT,7,MEDICAL,A,2000,15.87,0,0.05,N,22
59,39148,RENT,15,DEBTCONSOLIDATION,B,25000,7.25,0,0.64,N,26
47,52926,RENT,8,VENTURE,A,20000,12.1,0,0.38,N,9
47,129455,MORTGAGE,13,EDUCATION,A,15000,10.21,0,0.12,N,15
22,18612,RENT,11,EDUCATION,A,10000,5.91,0,0.54,N,27
61,39981,OWN,4,MEDICAL,D,7500,18.33,1,0.19,Y,8
33,19599,RENT,3,DEBTCONSOLIDATION,A,15000,5.72,0,0.77,N,17
29,38113,MORTGAGE,5,DEBTCONSOLIDATION,A,10000,15.45,1,0.26,N,19
56,31815,RENT,6,EDUCATION,F,20000,10.03,1,0.63,N,12
42,23221,RENT,3,MEDICAL,A,7500,8.07,0,0.32,N,7
62,77384,MORTGAGE,15,PERSONAL,C,2000,15.67,0,0.03,N,21
46,55704,MORTGAGE,7,HOMEIMPROVEMENT,D,3000,14.19,1,0.05,N,22
32,72979,RENT,15,PERSONAL,F,20000,10.04,0,0.27,N,15
37,37577,MORTGAGE,12,MEDICAL,E,1000,13.21,0,0.03,N,22
34,47317,OWN,7,PERSONAL,C,30000,8.94,0,0.63,N,14
34,108805,RENT,15,PERSONAL,F,20000,18.82,0,0.18,N,5
54,48954,RENT,6,VENTURE,C,25000,10.02,0,0.51,N,21
40,73421,RENT,14,EDUCATION,D,30000,8.92,1,0.41,N,21
31,35999,MORTGAGE,4,PERSONAL,B,3000,17.03,0,0.08,Y,12
36,70123,RENT,4,VENTURE,D,30000,5.28,1,0.43,N,19
51,37254,RENT,5,MEDICAL,C,15000,9.29,1,0.4,N,2
26,18992,MORTGAGE,7,VENTURE,C,30000,11.01,1,1.58,Y,13
39,48835,OWN,7,MEDICAL,D,30000,19.12,1,0.61,N,19
57,38748,RENT,6,DEBTCONSOLIDATION,B,1000,20.21,0,0.03,N,8
24,21755,RENT,3,EDUCATION,B,10000,16.46,1,0.46,N,13
24,53946,MORTGAGE,15,HOMEIMPROVEMENT,D,15000,12.88,0,0.28,N,2
40,31358,RENT,7,EDUCATION,B,20000,15.25,1,0.64,Y,23
30,230111,RENT,5,EDUCATION,B,7500,11.62,0,0.03,N,5
44,23571,MORTGAGE,9,DEBTCONSOLIDATION,D,5000,9.78,0,0.21,N,19
55,26729,OWN,10,DEBTCONSOLIDATION,F,10000,20.21,1,0.37,N,16
46,75718,OWN,15,EDUCATION,A,15000,6.85,1,0.2,N,4
57,45866,RENT,6,HOMEIMPROVEMENT,C,35000,10.54,0,0.76,N,8
58,74951,MORTGAGE,1,MEDICAL,A,25000,19.39,0,0.33,N,7
41,59289,RENT,5,VENTURE,B,10000,16.57,0,0.17,N,16
60,36638,RENT,6,EDUCATION,B,2000,5.47,0,0.05,N,16
59,24598,OWN,15,PERSONAL,D,3000,5.37,0,0.12,N,7
41,83745,OWN,5,PERSONAL,D,10000,13.26,0,0.12,N,9
30,25739,RENT,15,VENTURE,B,30000,12.75,0,1.17,N,9
58,64825,RENT,6,PERSONAL,D,10000,12.09,0,0.15,N,23
24,77613,RENT,15,PERSONAL,C,15000,9.84,0,0.19,Y,2
40,46006,MORTGAGE,0,HOMEIMPROVEMENT,B,30000,20.79,0,0.65,N,27
37,42105,OWN,15,EDUCATION,C,35000,9.35,0,0.83,N,14
27,29975,RENT,15,EDUCATION,B,5000,12.84,0,0.17,Y,24
24,61782,RENT,15,DEBTCONSOLIDATION,B,1000,11.48,0,0.02,N,25
49,10689,RENT,0,EDUCATION,D,7500,7.72,1,0.7,N,22
34,70112,RENT,2,PERSONAL,D,20000,8.24,0,0.29,N,14
23,52038,MORTGAGE,9,PERSONAL,E,35000,19.69,1,0.67,N,12
44,43852,OWN,0,MEDICAL,B,2000,18.73,0,0.05,N,5
57,55334,RENT,0,HOMEIMPROVEMENT,B,1000,8.18,0,0.02,N,8
36,24667,RENT,2,MEDICAL,E,30000,19.01,1,1.22,N,29
24,14669,RENT,6,MEDICAL,B,25000,8.35,1,1.7,Y,13
44,61962,MORTGAGE,7,MEDICAL,D,35000,15.02,1,0.56,N,28
54,94681,RENT,0,EDUCATION,E,10000,6.3,0,0.11,N,14
50,20543,MORTGAGE,2,MEDICAL,D,10000,19.09,1,0.49,Y,23
38,28962,RENT,6,VENTURE,B,3000,5.82,0,0.1,Y,13
39,71407,RENT,8,DEBTCONSOLIDATION,F,3000,13.88,0,0.04,N,17
51,58655,MORTGAGE,1,DEBTCONSOLIDATION,D,15000,17.48,0,0.26,Y,7
39,215680,RENT,5,EDUCATION,C,10000,6.87,0,0.05,N,15
39,83937,MORTGAGE,15,EDUCATION,D,2000,11.47,0,0.02,N,20
42,74437,MORTGAGE,15,HOMEIMPROVEMENT,A,30000,5.67,0,0.4,N,17
44,33459,OWN,15,EDUCATION,B,5000,15.92,0,0.15,Y,28
32,63729,RENT,14,HOMEIMPROVEMENT,E,25000,9.92,1,0.39,N,27
50,103539,MORTGAGE,5,DEBTCONSOLIDATION,B,7500,13.95,0,0.07,N,5
58,45152,RENT,9,HOMEIMPROVEMENT,C,30000,19.92,0,0.66,N,6
51,46230,OWN,5,PERSONAL,C,3000,9.89,0,0.06,N,10
56,52610,MORTGAGE,8,EDUCATION,B,25000,5.78,0,0.48,Y,25
39,35163,RENT,3,VENTURE,C,2000,15.81,1,0.06,Y,4
56,56077,RENT,8,DEBTCONSOLIDATION,F,10000,17.59,1,0.18,N,23
50,55380,OWN,6,EDUCATION,B,25000,20.33,1,0.45,Y,11
53,102743,OWN,0,DEBTCONSOLIDATION,D,3000,7.52,0,0.03,N,18
38,44591,OWN,11,MEDICAL,D,7500,11.27,0,0.17,N,20
48,68690,OWN,0,PERSONAL,C,30000,18.51,1,0.44,N,11
31,45261,OWN,3,DEBTCONSOLIDATION,A,30000,17.91,0,0.66,N,13
53,67499,MORTGAGE,0,EDUCATION,C,1000,15.0,0,0.01,N,24
37,43259,RENT,4,MEDICAL,F,3000,9.31,0,0.07,N,8
26,65299,RENT,0,EDUCATION,B,3000,9.54,0,0.05,N,19
24,70552,MORTGAGE,15,EDUCATION,D,3000,6.98,0,0.04,N,20
40,28758,RENT,5,EDUCATION,F,35000,19.75,1,1.22,Y,16
47,85066,MORTGAGE,5,MEDICAL,D,15000,7.77,0,0.18,Y,8
35,45105,RENT,4,MEDICAL,D,15000,14.17,1,0.33,Y,13
26,38758,MORTGAGE,8,DEBTCONSOLIDATION,F,35000,14.35,1,0.9,Y,23
34,34371,RENT,11,HOMEIMPROVEMENT,B,15000,10.91,0,0.44,N,8
31,56902,MORTGAGE,8,PERSONAL,D,20000,10.64,0,0.35,N,11
59,48907,MORTGAGE,10,EDUCATION,C,7500,15.7,0,0.15,N,26
29,59006,RENT,15,MEDICAL,B,10000,11.21,0,0.17,N,25
46,59582,OWN,14,DEBTCONSOLIDATION,C,20000,9.08,0,0.34,N,23
36,66455,MORTGAGE,9,VENTURE,A,2000,11.39,0,0.03,N,29
25,196445,OWN,2,HOMEIMPROVEMENT,B,5000,17.92,0,0.03,N,21
30,50003,RENT,8,EDUCATION,B,5000,20.46,0,0.1,N,11
23,33952,RENT,6,DEBTCONSOLIDATION,A,1000,15.18,0,0.03,N,26
33,17855,RENT,10,PERSONAL,B,15000,17.51,0,0.84,N,24
63,26966,RENT,13,HOMEIMPROVEMENT,E,15000,13.53,1,0.56,N,6
50,90914,RENT,10,VENTURE,B,10000,15.0,0,0.11,N,19
26,70260,RENT,13,PERSONAL,C,7500,20.81,0,0.11,N,10
37,24959,OWN,0,VENTURE,D,20000,12.01,1,0.8,Y,17
39,168065,OWN,0,DEBTCONSOLIDATION,B,3000,6.06,0,0.02,N,8
62,57721,OWN,3,MEDICAL,F,15000,20.31,1,0.26,N,26
55,61707,OWN,15,EDUCATION,E,25000,17.69,0,0.41,N,28
46,150559,MORTGAGE,12,PERSONAL,B,3000,11.37,0,0.02,N,26
25,116976,MORTGAGE,9,MEDICAL,F,25000,20.72,1,0.21,N,11
49,72443,RENT,9,PERSONAL,D,25000,10.53,0,0.35,N,6
57,74206,RENT,10,HOMEIMPROVEMENT,B,2000,10.95,0,0.03,N,8
40,77760,MORTGAGE,15,VENTURE,D,1000,14.76,0,0.01,N,6
41,43456,OWN,13,VENTURE,D,35000,9.39,1,0.81,Y,16
30,56579,MORTGAGE,8,VENTURE,C,5000,16.18,0,0.09,Y,20
25,65326,OWN,9,DEBTCONSOLIDATION,D,30000,7.45,1,0.46,Y,11
56,46009,RENT,2,HOMEIMPROVEMENT,B,15000,6.73,0,0.33,Y,9
26,30251,MORTGAGE,9,VENTURE,F,7500,13.56,0,0.25,N,25
46,42913,MORTGAGE,5,PERSONAL,E,3000,13.89,0,0.07,N,10
24,29912,OTHER,2,MEDICAL,D,15000,6.71,0,0.5,N,12
59,50624,OWN,12,MEDICAL,A,10000,20.43,0,0.2,N,29
59,20126,MORTGAGE,6,MEDICAL,C,20000,14.17,1,0.99,N,23
55,58134,RENT,15,MEDICAL,D,35000,7.42,1,0.6,N,3
21,21684,RENT,3,VENTURE,E,30000,9.98,1,1.38,N,4
44,40065,RENT,6,VENTURE,F,7500,17.8,1,0.19,N,14
56,63073,OWN,5,MEDICAL,E,30000,13.37,1,0.48,N,12
26,72807,RENT,1,HOMEIMPROVEMENT,C,30000,8.01,0,0.41,N,29
61,68609,RENT,5,PERSONAL,E,35000,6.65,0,0.51,Y,11
64,57518,RENT,3,VENTURE,A,10000,11.89,0,0.17,N,28
51,28011,OWN,2,VENTURE,B,25000,10.4,1,0.89,N,16
40,80041,MORTGAGE,3,VENTURE,A,20000,15.49,0,0.25,N,7
44,28333,MORTGAGE,3,MEDICAL,E,7500,19.8,1,0.26,N,2
45,84735,RENT,10,DEBTCONSOLIDATION,F,35000,8.96,1,0.41,N,15
56,67094,RENT,0,EDUCATION,B,1000,18.68,0,0.01,N,19
41,96707,RENT,8,VENTURE,B,3000,19.73,0,0.03,N,25
50,49634,OWN,10,MEDICAL,F,30000,19.43,1,0.6,N,12
44,32552,OWN,6,VENTURE,C,2000,20.23,0,0.06,N,9
64,25685,MORTGAGE,15,MEDICAL,C,30000,18.47,0,1.17,N,23
62,27152,RENT,9,DEBTCONSOLIDATION,C,25000,14.5,0,0.92,N,4
50,21625,OWN,10,MEDICAL,D,1000,11.56,0,0.05,N,15
42,78511,MORTGAGE,2,HOMEIMPROVEMENT,F,10000,12.87,0,0.13,N,3
48,83592,RENT,11,DEBTCONSOLIDATION,B,25000,18.96,0,0.3,N,17
27,64656,RENT,13,MEDICAL,B,20000,9.82,0,0.31,N,7
55,48217,MORTGAGE,4,PERSONAL,B,35000,7.55,1,0.73,N,2
48,137376,MORTGAGE,2,VENTURE,A,30000,7.25,0,0.22,N,15
34,46673,OWN,5,EDUCATION,C,7500,18.23,0,0.16,N,11
30,54745,OWN,10,EDUCATION,F,2000,17.18,0,0.04,N,7
36,47861,RENT,5,EDUCATION,D,35000,12.96,0,0.73,N,10
36,41392,MORTGAGE,10,VENTURE,F,15000,9.4,0,0.36,Y,8
51,67203,RENT,1,EDUCATION,E,2000,15.84,1,0.03,N,26
62,35712,MORTGAGE,12,MEDICAL,C,30000,5.61,0,0.84,N,3
45,34534,MORTGAGE,3,VENTURE,C,30000,14.09,1,0.87,N,12
